Date,Close,Sentiment,NextDay_PctChange
2025-01-16,227.4525604248047,0.0,0.007535187565605561
2025-01-17,229.1664581298828,0.0,-0.03191577833245096
2025-01-21,221.85243225097656,0.0,0.005345022645830477
2025-01-22,223.03823852539062,0.0,-0.0007595248119419695
2025-01-23,222.86883544921875,0.0,-0.003934565764101894
2025-01-24,221.991943359375,0.0,0.0317802621637584
2025-01-27,229.04690551757812,0.0,0.03654397781653196
2025-01-28,237.4171905517578,0.0,0.00461683128234025
2025-01-29,238.5133056640625,0.0,-0.007394757973919863
2025-01-30,236.7495574951172,0.0,-0.006692159687602506
2025-01-31,235.16519165039062,0.0,-0.03385597230587034
2025-02-03,227.2034454345703,0.0,0.021007850568216746
2025-02-04,231.97650146484375,0.0,-0.0014175009202245237
2025-02-05,231.64767456054688,0.0,0.0032262139998637807
2025-02-06,232.39501953125,0.0,-0.023968762146886702
2025-02-07,226.82479858398438,0.0,0.001187337666050725
2025-02-10,227.0941162109375,0.0,0.021831854672898388
2025-02-11,232.052001953125,0.0,0.018270080537830635
2025-02-12,236.29161071777344,0.0,0.01967330050413918
2025-02-13,240.94024658203125,0.0,0.01271062034444026
2025-02-14,244.00274658203125,0.0,-0.0005314876576546501
2025-02-18,243.87306213378906,0.0,0.001636168138018812
2025-02-19,244.27207946777344,0.0,0.003920451581851392
2025-02-20,245.229736328125,0.0,-0.0011389815035128814
2025-02-21,244.95042419433594,0.0,0.006312374747486027
2025-02-24,246.49664306640625,0.0,-0.00024284399473972762
2025-02-25,246.43678283691406,0.0,-0.027040185366615344
2025-02-26,239.77308654785156,0.0,-0.012730873159711109
2025-02-27,236.72056579589844,0.0,0.019131905122169668
2025-02-28,241.24948120117188,0.0,-0.015754251313333967
2025-03-03,237.4487762451172,0.0,-0.0088223823459046
2025-03-04,235.35391235351562,0.0,-0.0008052953828132647
2025-03-05,235.1643829345703,0.0,-0.0017391944176556873
2025-03-06,234.75538635253906,0.0,0.01589256603004152
2025-03-07,238.4862518310547,0.0,-0.04847955156408401
2025-03-10,226.92454528808594,0.0,-0.02918934700724396
2025-03-11,220.30076599121094,0.0,-0.01747876781169988
2025-03-12,216.45018005371094,0.0,-0.03364361039356367
2025-03-13,209.1680145263672,0.0,0.018170583894774106
2025-03-14,212.96871948242188,0.0,0.002388816946306438
2025-03-17,213.4774627685547,0.0,-0.006121528964846634
2025-03-18,212.170654296875,0.0,0.011989299247109786
2025-03-19,214.7144317626953,0.0,-0.005296369796450651
2025-03-20,213.5772247314453,0.0,0.0194768206351692
2025-03-21,217.73703002929688,0.0,0.011270452024841005
2025-03-24,220.19102478027344,0.0,0.013681912241200633
2025-03-25,223.2036590576172,0.0,-0.009921878605060552
2025-03-26,220.9890594482422,0.0,0.010472673711788838
2025-03-27,223.30340576171875,0.0,-0.02658029581236332
2025-03-28,217.36793518066406,0.0,0.019412618437147255
2025-03-31,221.58761596679688,0.0,0.004771943413171442
2025-04-01,222.64501953125,0.0,0.0031363286964034565
2025-04-02,223.3433074951172,0.0,-0.09245607048480542
2025-04-03,202.69386291503906,0.0,-0.07288742745362853
2025-04-04,187.92002868652344,0.0,-0.0367342786061855
2025-04-07,181.0169219970703,0.0,-0.049818154997102404
2025-04-08,171.99899291992188,0.0,0.15328847459654016
2025-04-09,198.3644561767578,0.0,-0.042393726837042345
2025-04-10,189.95504760742188,0.0,0.04059436926686022
2025-04-11,197.66615295410156,0.0,0.02205407661995684
2025-04-14,202.02549743652344,0.0,-0.001876367594633943
2025-04-15,201.64642333984375,0.0,-0.038933417075920684
2025-04-16,193.79563903808594,0.0,0.013949665806890499
2025-04-17,196.4990234375,0.0,-0.019392891310289984
2025-04-21,192.68833923339844,0.0,0.034065110587777614
2025-04-22,199.25228881835938,0.0,0.02433168803229968
2025-04-23,204.10043334960938,0.0,0.018426088780694405
2025-04-24,207.8612060546875,0.0,0.004367221263343435
2025-04-25,208.76898193359375,0.0,0.004109375580146679
2025-04-28,209.62689208984375,0.0,0.005091821959763321
2025-04-29,210.69427490234375,0.0,0.006107664653832723
2025-04-30,211.9811248779297,0.0,0.0038588738658813515
2025-05-01,212.79913330078125,0.0,-0.037361741757710676
2025-05-02,204.8485870361328,0.0,-0.03145849927117084
2025-05-05,198.40435791015625,0.0,-0.0019106906696092496
2025-05-06,198.0252685546875,0.0,-0.011384763377168206
2025-05-07,195.7707977294922,0.0,0.006318533035958307
2025-05-08,197.00778198242188,0.0,0.0052660880535218
2025-05-09,198.0452423095703,0.0,0.06314616899655467
2025-05-12,210.55104064941406,0.0,0.010152280585241868
2025-05-13,212.68861389160156,0.0,-0.0028178257737542234
2025-05-14,212.08929443359375,0.0,-0.004144470399044975
2025-05-15,211.21029663085938,0.0,-0.0008985774907133148
2025-05-16,211.0205078125,0.0,-0.01173908704907789
2025-05-19,208.54331970214844,0.0,-0.00919624836148425
2025-05-20,206.62550354003906,0.0,-0.023059121838798324
2025-05-21,201.86090087890625,0.0,-0.0036122485818445016
2025-05-22,201.13172912597656,0.0,-0.03024427887573744
2025-05-23,195.04864501953125,0.0,0.025298317070217013
2025-05-27,199.98304748535156,0.0,0.0010488254734115632
2025-05-28,200.1927947998047,0.0,-0.00234507522388816
2025-05-29,199.72332763671875,0.0,0.004501160816033689
2025-05-30,200.622314453125,0.0,0.00423197959474253
2025-06-02,201.47134399414062,0.0,0.007783846649397574
2025-06-03,203.03956604003906,0.0,-0.002213746602105271
2025-06-04,202.590087890625,0.0,-0.010797740805414291
2025-06-05,200.40257263183594,0.0,0.01639826694665114
2025-06-06,203.68882751464844,0.0,-0.012112562253018933
2025-06-09,201.2216339111328,0.0,0.00605607184084711
2025-06-10,202.44024658203125,0.0,-0.019193760456297837
2025-06-11,198.55465698242188,0.0,0.002112895022762018
2025-06-12,198.97418212890625,0.0,-0.013805244367089187
2025-06-13,196.227294921875,0.0,0.010028031208825672
2025-06-16,198.195068359375,0.0,-0.014010719296581597
2025-06-17,195.418212890625,0.0,0.004804743182752258
2025-06-18,196.35714721679688,0.0,0.02248450514132916
2025-06-20,200.7721405029297,0.0,0.00248757334336136
2025-06-23,201.27157592773438,0.0,-0.005955331300461331
2025-06-24,200.07293701171875,0.0,0.0062905831155934955
2025-06-25,201.33151245117188,0.0,-0.0027783626191049127
2025-06-26,200.7721405029297,0.0,0.00039801477495893245
2025-06-27,200.85205078125,0.0,0.020340134193924886
2025-06-30,204.93740844726562,0.0,0.012916154224275056
2025-07-01,207.58441162109375,0.0,0.022230770203315764
2025-07-02,212.1991729736328,0.0,0.005225041050401336
2025-07-03,213.30792236328125,0.0,-0.016857939297312052
2025-07-07,209.7119903564453,0.0,0.0002858039892503772
2025-07-08,209.7719268798828,0.0,0.005380715910463962
2025-07-09,210.90065002441406,0.0,0.006014939675876629
2025-07-10,212.16920471191406,0.0,-0.005884835805047839
2025-07-11,210.92062377929688,0.0,-0.012028812490351148
2025-07-14,208.3834991455078,0.0,0.0023488240612374867
2025-07-15,208.87295532226562,0.0,0.0050212956703405975
2025-07-16,209.92176818847656,0.0,-0.0006661853268702389
2025-07-17,209.78192138671875,0.0,0.005523241182089356
2025-07-18,210.9405975341797,0.0,0.0061558702516160135
2025-07-21,212.23912048339844,0.0,0.009036182474420285
2025-07-22,214.15695190429688,0.0,-0.0011660856188711044
2025-07-23,213.9072265625,0.0,-0.0018211487803653226
2025-07-24,213.51766967773438,0.0,0.0005614197975087887
2025-07-25,213.63754272460938,0.0,0.0007948746335069146
2025-07-28,213.80735778808594,0.0,-0.012987651582609505
2025-07-29,211.03050231933594,0.0,-0.010507881543836084
2025-07-30,208.81301879882812,0.0,-0.007079622090835236
2025-07-31,207.33470153808594,0.0,-0.0250035932739211
2025-08-01,202.1505889892578,0.0,0.004792974350137147
2025-08-04,203.11949157714844,0.0,-0.0021146907604691068
2025-08-05,202.68995666503906,0.0,0.05090680618623611
2025-08-06,213.0082550048828,0.0,0.03179364268982976
2025-08-07,219.7805633544922,0.0,0.04235792328538146
2025-08-08,229.0900115966797,0.0,-0.008337416841468825
2025-08-11,227.17999267578125,0.0,0.010872441677679756
2025-08-12,229.64999389648438,0.0,0.01602441991019199
2025-08-13,233.3300018310547,0.0,-0.0023571895917441354
2025-08-14,232.77999877929688,0.0,-0.005112133549474374
2025-08-15,231.58999633789062,0.0,-0.0030225698834628334
2025-08-18,230.88999938964844,0.0,-0.001429259958971918
2025-08-19,230.55999755859375,0.0,-0.019734572779050663
2025-08-20,226.00999450683594,0.0,-0.004911289931109564
2025-08-21,224.89999389648438,0.0,0.012716766064777785
2025-08-22,227.75999450683594,0.0,-0.0026343118159346535
2025-08-25,227.16000366210938,0.0,0.009464667467088184
2025-08-26,229.30999755859375,0.0,0.00514590705653295
2025-08-27,230.49000549316406,0.0,0.008980832210059075
2025-08-28,232.55999755859375,0.0,-0.00180597769760249
2025-08-29,232.13999938964844,0.0,-0.010424735828844955
2025-09-02,229.72000122070312,0.0,0.038089848308826335
2025-09-03,238.47000122070312,0.0,0.005493343195739575
2025-09-04,239.77999877929688,0.0,-0.00037532879451496193
2025-09-05,239.69000244140625,0.0,-0.007551410322323426
2025-09-08,237.8800048828125,0.0,-0.014839409394815983
2025-09-09,234.35000610351562,0.0,-0.03225949486019408
2025-09-10,226.7899932861328,0.0,0.014286368839370622
2025-09-11,230.02999877929688,0.0,0.017562963814985233
2025-09-12,234.07000732421875,0.0,0.011235910376080627
2025-09-15,236.6999969482422,0.0,0.0061258849469238985
2025-09-16,238.14999389648438,0.0,0.0035272375318422533
2025-09-17,238.99000549316406,0.0,-0.0046445482440198305
2025-09-18,237.8800048828125,0.0,0.03203293660995743
2025-09-19,245.5,0.0,0.04309566831880085
2025-09-22,256.0799865722656,0.0,-0.006443275472520216
2025-09-23,254.42999267578125,0.0,-0.008332331793480807
2025-09-24,252.30999755859375,0.0,0.018072995928489766
2025-09-25,256.8699951171875,0.0,-0.005489112898051984
2025-09-26,255.4600067138672,0.0,-0.004031997224675621
2025-09-29,254.42999267578125,0.0,0.0007861188255666729
2025-09-30,254.6300048828125,0.0,0.003220327729275496
2025-10-01,255.4499969482422,0.0,0.00657666061710982
2025-10-02,257.1300048828125,0.0,0.0034612223931820285
2025-10-03,258.0199890136719,0.0,-0.005154587353288997
2025-10-06,256.69000244140625,0.0,-0.0008180741481198517
2025-10-07,256.4800109863281,0.0,0.006160271773966164
2025-10-08,258.05999755859375,0.0,-0.015577789314472068
2025-10-09,254.0399932861328,0.0,-0.034522080166306646
2025-10-10,245.27000427246094,0.0,0.009744360696440912
2025-10-13,247.66000366210938,0.0,0.0004441597703503941
2025-10-14,247.77000427246094,0.0,0.0063364896410271765
2025-10-15,249.33999633789062,0.0,-0.007580008893106838
2025-10-16,247.4499969482422,0.0,0.019559492412937862
2025-10-17,252.2899932861328,0.0,0.03943873008454002
2025-10-20,262.239990234375,0.0,0.002021044840732289
2025-10-21,262.7699890136719,0.0,-0.016440145325788524
2025-10-22,258.45001220703125,0.0,0.004372119604812541
2025-10-23,259.5799865722656,0.0,0.012481781799657865
2025-10-24,262.82000732421875,0.0,0.02279122619072771
2025-10-27,268.80999755859375,0.0,0.0007068280314419528
2025-10-28,269.0,0.0,0.0026022758625696696
2025-10-29,269.70001220703125,0.0,0.006303231785351748
2025-10-30,271.3999938964844,0.0,-0.0037951319176879883
2025-10-31,270.3699951171875,0.0,-0.0048822256465500535
2025-11-03,269.04998779296875,0.0,0.003679690752169673
2025-11-04,270.0400085449219,-0.018345454545454543,0.00037033809935982376
2025-11-05,270.1400146484375,0.050782352941176466,-0.001369754996301431
2025-11-06,269.7699890136719,-0.041129629629629634,-0.004818874767062664
2025-11-07,268.4700012207031,0.1213357142857143,
